CanonicalId,OntologyType,SourceId,SourceSystem
eyar74dc,Image,b28717417/FILE_0442_OBJECTS,mets-image
nsrhxd67,Item,1790911,sierra-system-number
errqvqvz,Work,b18237435,mets
bt7td9a3,Image,b21523745/FILE_0152_OBJECTS,mets-image
nzphs9v4,Image,b28875837/FILE_0150_OBJECTS,mets-image
b9kbq23g,Image,b30228190/FILE_0027_OBJECTS,mets-image
hebpnnu6,Work,b16406448,sierra-system-number
xgutsh5w,Image,b21962686/FILE_0175_OBJECTS,mets-image
em65g6r2,Image,b18724449/FILE_0290_OBJECTS,mets-image
t9ec8f5s,Image,b21175883/FILE_0535_OBJECTS,mets-image
k6qfvcbh,Work,1952744,sierra-system-number
gyhx8wgb,Image,b21529942/FILE_0688_OBJECTS,mets-image
yuv66y3h,Subject,D002053Q000266,nlm-mesh
hfh93dqg,Item,i15006530,sierra-system-number
gd975y9r,Image,b21531699/FILE_0061_OBJECTS,mets-image
vnu3yjee,Image,b29288824/FILE_0243_OBJECTS,mets-image
x6usebe8,Image,b24864997/FILE_0055_OBJECTS,mets-image
s2m7tmp8,Image,b19860183/FILE_0404_OBJECTS,mets-image
dzrag42a,Image,b21985868/FILE_0263_OBJECTS,mets-image
nqw3we9f,Image,b2150815x/FILE_0053_OBJECTS,mets-image
y2gvnuu5,Image,b21515311/FILE_0183_OBJECTS,mets-image
e8w7d3ak,Work,1756868,sierra-system-number
m7k2u78g,Image,b24867858/FILE_0635_OBJECTS,mets-image
mt5rfq3a,Image,b20418516/FILE_0101_OBJECTS,mets-image
n7s6ypcu,Image,b21015661/FILE_0613_OBJECTS,mets-image
m6nxv2j8,Image,b30541244/FILE_0204_OBJECTS,mets-image
q7thsbu5,Image,b22432929/FILE_0003_OBJECTS,mets-image
dp5rmu59,Work,1499848,sierra-system-number
v53g9rvv,Image,b28267850/FILE_0360_OBJECTS,mets-image
ukgewpz3,Image,b21041696/FILE_0096_OBJECTS,mets-image
cryds3f6,Image,b2852343x/FILE_0025_OBJECTS,mets-image
gyzd9qwv,Image,b33028138/FILE_0103_OBJECTS,mets-image
wn8cm96x,Image,b21900504/FILE_0236_OBJECTS,mets-image
p9u5ghdx,Image,b21213926/FILE_0283_OBJECTS,mets-image
r58f5836,Image,b21288690/FILE_0463_OBJECTS,mets-image
gcrv9snv,Image,b21041866/FILE_0101_OBJECTS,mets-image
fzzhjqdv,Image,b30529256/FILE_0053_OBJECTS,mets-image
hv63dke4,Image,b21985571/FILE_0342_OBJECTS,mets-image
pcyzd2b2,Image,b29001225/FILE_0511_OBJECTS,mets-image
hz5awvhs,Image,b28744561/FILE_0260_OBJECTS,mets-image
satathqp,Image,b29807001/FILE_0088_OBJECTS,mets-image
vtmjqb9s,Image,L0031138,miro-image-number
kch8sd86,Image,b19821463/FILE_0158_OBJECTS,mets-image
td5v5e6g,Image,b21297113/FILE_0548_OBJECTS,mets-image
nfbyptr6,Image,b19000923/FILE_0145_OBJECTS,mets-image
wzjmhmqz,Image,b1803732x/FILE_0150_OBJECTS,mets-image
uf6n26jg,Work,b2936429,sierra-system-number
bthsq3vu,Image,b2814871x/FILE_0233_OBJECTS,mets-image
n8fuxf2m,Image,b21302583/FILE_0490_OBJECTS,mets-image
wmthhcmf,Work,2367359,sierra-system-number
ftmkxrcc,Image,b28738275/FILE_0136_OBJECTS,mets-image
whhb53un,Image,b21073272/FILE_0182_OBJECTS,mets-image
kebamn6y,Image,b24884054/FILE_0160_OBJECTS,mets-image
vzewbzqr,Image,b29910420/FILE_0023_OBJECTS,mets-image
k8jm43dz,Work,b2665519,sierra-system-number
gmw9yukz,Image,b24878868/FILE_0030_OBJECTS,mets-image
eqkb67s3,Image,b16241952/FILE_0164_OBJECTS,mets-image
rng6uptm,Work,b23070389,sierra-system-number
adzunv6g,Work,1427086,sierra-system-number
hfjdkc3a,Work,b26557800,sierra-system-number
ep25ejdp,Image,b28926936/FILE_0070_OBJECTS,mets-image
hwn2e3qn,Image,b29301877/FILE_0295_OBJECTS,mets-image
nru3sm2v,Image,b28765308/FILE_0195_OBJECTS,mets-image
h3qy48g2,Image,b21444560/FILE_0185_OBJECTS,mets-image
hypgj87g,Image,b19881630/FILE_0038_OBJECTS,mets-image
ah6f3pgv,Image,b28043728/FILE_0111_OBJECTS,mets-image
amuxknd5,Image,b30412237/FILE_0066_OBJECTS,mets-image
wgru8j6d,Image,b30323071/FILE_0070_OBJECTS,mets-image
txejpuuz,Concept,"curie, marie",label-derived
kzgsbcbg,Work,Ethiopian_13,tei-manuscript-id
ce4gkvcs,Image,b21896677/FILE_0099_OBJECTS,mets-image
n2vhybr3,Image,b21005850/FILE_0504_OBJECTS,mets-image
rw3ukt79,Image,b28651479/FILE_0037_OBJECTS,mets-image
m98z8522,Image,b29335796/FILE_0157_OBJECTS,mets-image
h6arq6g6,Concept,n 2005056593,lc-names
myc9e59v,Image,b28762034/FILE_0157_OBJECTS,mets-image
uyjd48em,Work,968c4c71-e8b3-4dd2-a32f-806513a957de,calm-record-id
v68yrbz7,Work,b2150751x,mets
r5wzjm72,Image,b2493088x/FILE_0006_OBJECTS,mets-image
rdms9mrp,Work,2562086,sierra-system-number
wfd4fkcy,Image,b33029301/FILE_0136_OBJECTS,mets-image
kvyn4f4d,Concept,n96803330,library-of-congress-names
eph5z43u,Image,b21933182/FILE_0782_OBJECTS,mets-image
cbr7tn9q,Image,b21040230/FILE_0072_OBJECTS,mets-image
gcync45n,Image,b24918738/FILE_0110_OBJECTS,mets-image
jb862dhs,Work,b2603860,sierra-system-number
vv44dqzw,Work,b10598728,sierra-system-number
gax22chy,Work,b3007616,sierra-system-number
wsmzcqvs,Work,b2089062x,sierra-system-number
mufp2qhh,Work,b2680721x,sierra-system-number
cxmfcxpv,Image,b33288239/FILE_0164_OBJECTS,mets-image
bz8rnd5h,Work,b30788353,sierra-system-number
fnmqzbzp,Image,b28771722/FILE_0083_OBJECTS,mets-image
hr3pu7eb,Image,b2203898x/FILE_0167_OBJECTS,mets-image
tdb2ac77,Item,i19330650,sierra-system-number
yr6hyq5b,Image,b12645047/FILE_0269_OBJECTS,mets-image
vgnc6x3y,Image,b22356903/FILE_0058_OBJECTS,mets-image
tk67kcmf,Image,b21526564/FILE_0119_OBJECTS,mets-image
mrfuz82n,Image,b2041836x/FILE_0274_OBJECTS,mets-image
t6fgk4ez,Image,b31407663/FILE_0053_OBJECTS,mets-image
tzbam9rb,Image,b21223075/FILE_0115_OBJECTS,mets-image
n3dnpb3q,Image,b30524982/FILE_0143_OBJECTS,mets-image
m7rgug4p,Item,1427474,sierra-system-number
fgysa5vt,Work,b27550436,sierra-system-number
a8j49vse,Image,b29287121/FILE_0089_OBJECTS,mets-image
cr2n4y7y,Work,b2823649,sierra-system-number
xzdkxa68,Image,b2487193x/FILE_0262_OBJECTS,mets-image
hqhfg47d,Image,b19174755/FILE_0071_OBJECTS,mets-image
vrfdzueh,Image,b22345462/FILE_0007_OBJECTS,mets-image
c4rh875j,Image,b21032373/FILE_0159_OBJECTS,mets-image
re66j4cr,Image,b29291513/FILE_0231_OBJECTS,mets-image
wdwg3e3j,Image,b2912637x/FILE_0125_OBJECTS,mets-image
u8q9p4pv,Image,b19418930/FILE_0052_OBJECTS,mets-image
ys9nh4tr,Image,b28762897/FILE_0333_OBJECTS,mets-image
uj6kwy6g,Image,b21298397/FILE_0543_OBJECTS,mets-image
fx39dva2,Image,b22359618/FILE_0028_OBJECTS,mets-image
z5fzpf22,Image,b20398839/FILE_0061_OBJECTS,mets-image
kebrdzu8,Work,b1276949,sierra-system-number
gxuznzpb,Image,b24863300/FILE_0018_OBJECTS,mets-image
g6wnv7f2,Work,b1648625,sierra-system-number
zvyg7yjt,Image,b2122805x/FILE_0080_OBJECTS,mets-image
xqkdaxma,Image,b2202511x/FILE_0389_OBJECTS,mets-image
ggv7ju67,Image,b30203752/FILE_0121_OBJECTS,mets-image
bemumbbs,Image,b29290569/FILE_0554_OBJECTS,mets-image
h6n6bg9w,Image,b21459630/FILE_0498_OBJECTS,mets-image
vm8zjfk8,Image,b21365830/FILE_0154_OBJECTS,mets-image
w3uyckhz,Image,b28707837/FILE_0055_OBJECTS,mets-image
z676x2as,Work,2547922,sierra-system-number
kjv5hmwm,Image,b28083805/FILE_0165_OBJECTS,mets-image
dppbnaus,Image,b20999975/FILE_0438_OBJECTS,mets-image
yahgheu3,Image,b1990213x/FILE_0003_OBJECTS,mets-image
dzuq6tkm,Image,b20408535/FILE_0194_OBJECTS,mets-image
xhs3m2yb,Image,b28036190/FILE_0027_OBJECTS,mets-image
zrbf7mun,Image,b33287715/FILE_0300_OBJECTS,mets-image
m8qzwxy7,Item,V0028024,miro-image-number
ucrg5kdb,Work,2958685,sierra-system-number
chuadq6m,Image,b1220724x/FILE_0292_OBJECTS,mets-image
gzvhmzww,Image,b24952837/FILE_0520_OBJECTS,mets-image
cte92qcy,Image,b2231264x/FILE_0020_OBJECTS,mets-image
x6gxdksm,Image,b30500722/FILE_0346_OBJECTS,mets-image
f3aytm3p,Work,b2779085,sierra-system-number
z3fkfjpq,Image,b21046219/FILE_0143_OBJECTS,mets-image
js5v8ku8,Image,b2204274x/FILE_0008_OBJECTS,mets-image
yw95es2e,Image,b21054873/FILE_0236_OBJECTS,mets-image
zw9v569m,Image,b19952892/FILE_0047_OBJECTS,mets-image
d2tcdqep,Item,i1249815,sierra-system-number
tt6aw68s,Image,b20415965/FILE_0498_OBJECTS,mets-image
rjgndmh2,Image,b2487100x/FILE_0275_OBJECTS,mets-image
dma8cdmh,Item,i19565951,sierra-system-number
rhxx358c,Work,b25781443,sierra-system-number
kmff2mug,Image,b20399431/FILE_0072_OBJECTS,mets-image
vegp69bu,Image,b21210093/FILE_0008_OBJECTS,mets-image
tnd8wahe,Image,b21220682/FILE_0804_OBJECTS,mets-image
ure2mc24,Image,b29307284/FILE_0113_OBJECTS,mets-image
knrvrdp8,Image,b22012047/FILE_0777_OBJECTS,mets-image
y27x9jp2,Image,b2178260x/FILE_0407_OBJECTS,mets-image
s42mzx9g,Image,b29104956/FILE_0065_OBJECTS,mets-image
maf66fvb,Image,b21079079/FILE_0148_OBJECTS,mets-image
upbyvbu4,Image,b21147000/FILE_0032_OBJECTS,mets-image
brfqujmu,Work,b1608320,sierra-system-number
tj9kmutt,Image,b21043139/FILE_0304_OBJECTS,mets-image
xsukgygm,Image,b24918416/FILE_0408_OBJECTS,mets-image
avuv5t5e,Work,SATIH/B/2/9/14/7,calm-ref-no
zxz23rpp,Image,b2200001x/FILE_0197_OBJECTS,mets-image
xveftfdn,Image,b33349320/FILE_0075_OBJECTS,mets-image
dqh5gy3d,Image,b28064422/FILE_0089_OBJECTS,mets-image
cjm6v3ys,Image,b19677339/FILE_0063_OBJECTS,mets-image
vzdtnt9t,Image,b30549425/FILE_0112_OBJECTS,mets-image
z7k2ggek,Image,b30487316/FILE_0037_OBJECTS,mets-image
xuavaxc5,Image,b22040651/FILE_0397_OBJECTS,mets-image
hpsuwfkj,Item,i20395954,sierra-system-number
ajykggkn,Work,b2146402,sierra-system-number
yttqc77c,Image,b30010287/FILE_0141_OBJECTS,mets-image
msfzexf2,Image,b28130844/FILE_0246_OBJECTS,mets-image
uxds4gfn,Image,b21294094/FILE_0208_OBJECTS,mets-image
hwgcaveb,Image,b21364515/FILE_0009_OBJECTS,mets-image
m8pp9x7g,Image,b30530738/FILE_0089_OBJECTS,mets-image
bz5kpzdc,Image,b33026804/FILE_0450_OBJECTS,mets-image
kwxs4rju,Image,b24876896/FILE_0128_OBJECTS,mets-image
w38yw7ze,Image,b2003930x/FILE_0021_OBJECTS,mets-image
gk5h7kbp,Image,b21938453/FILE_0509_OBJECTS,mets-image
dkhtcwdc,Image,b3273072x/FILE_0041_OBJECTS,mets-image
qbq3drw6,Image,b30549875/FILE_0126_OBJECTS,mets-image
thjpczdf,Image,b21894802/FILE_0397_OBJECTS,mets-image
hnmsq7jd,Image,b33013056/FILE_0055_OBJECTS,mets-image
sqptbzdk,Work,2192961,sierra-system-number
c6h74vbu,Image,b21906324/FILE_0292_OBJECTS,mets-image
nednjn23,Work,eeb03d84-3dde-4b62-bc6d-450e07bb763a,calm-record-id
fpm2u6cj,Image,b28119769/FILE_0390_OBJECTS,mets-image
hdrukutm,Image,b3030264x/FILE_0050_OBJECTS,mets-image
p96xsjtt,Image,b33020450/FILE_0328_OBJECTS,mets-image
t5v4u2r4,Image,b29341772/FILE_0602_OBJECTS,mets-image
syxsqvmu,Image,b30322522/FILE_0289_OBJECTS,mets-image
t7rybw49,Image,b28054519/FILE_0054_OBJECTS,mets-image
pfk3ccxz,Work,2049721,sierra-system-number
fqwcy2jz,Image,b21134455/FILE_0089_OBJECTS,mets-image
g4reyxaz,Image,b3060185x/FILE_0059_OBJECTS,mets-image
zg7b4ecs,Image,b28099448/FILE_0399_OBJECTS,mets-image
yhyezhjq,Image,b30518635/FILE_0044_OBJECTS,mets-image
cv6z6j9c,Image,b18024749/FILE_0040_OBJECTS,mets-image
fqmg4wr3,Image,b19823241/FILE_0030_OBJECTS,mets-image
bybakn5a,Image,b30514472/FILE_0141_OBJECTS,mets-image
hn6x7wcn,Image,b1817078x/FILE_0007_OBJECTS,mets-image
pmupndaj,Image,b21457797/FILE_0134_OBJECTS,mets-image
f3a2ahg5,Image,b24975941/FILE_0010_OBJECTS,mets-image
de4wbvs2,Image,b21070180/FILE_0001_OBJECTS,mets-image
bekdkjed,Image,b28770924/FILE_0389_OBJECTS,mets-image
qqr6pjhy,Image,b30792046/FILE_0094_OBJECTS,mets-image
ahqsv7jq,Image,b31349845/FILE_0046_OBJECTS,mets-image
cxwm9a2p,Work,b21872132,sierra-system-number
xq86d7qd,Image,b30410733/FILE_0519_OBJECTS,mets-image
jf6bcznh,Image,b33289189/FILE_0073_OBJECTS,mets-image
y5skx8vk,Image,b21112885/FILE_0545_OBJECTS,mets-image
vujf56pq,Image,b28756022/FILE_0046_OBJECTS,mets-image
jcmf9vnt,Image,b21730349/FILE_0255_OBJECTS,mets-image
n976c3ph,Image,b32868339/FILE_0245_OBJECTS,mets-image
bufpz7f8,Image,b21352616/FILE_0596_OBJECTS,mets-image
he2ey8yg,Work,V0004079,miro-image-number
yp38brcq,Image,b21117536/FILE_0261_OBJECTS,mets-image
zv7acz66,Image,b19770431/FILE_0142_OBJECTS,mets-image
k6djsnbc,Image,b21040138/FILE_0114_OBJECTS,mets-image
knyz434n,Image,b21062407/FILE_0394_OBJECTS,mets-image
xzfcjcuh,Item,i12072928,sierra-system-number
eq6pkpbm,Image,b31671998/FILE_0003_OBJECTS,mets-image
jtpvstmp,Work,2106760,sierra-system-number
q5nrmcv3,Image,b24886142/FILE_0600_OBJECTS,mets-image
fjx78hve,Work,b2465150,sierra-system-number
ts3dupnu,Image,b30459242/FILE_0243_OBJECTS,mets-image
dh78bqe9,Image,b28109004/FILE_0454_OBJECTS,mets-image
x9t4kska,Image,b21948902/FILE_0452_OBJECTS,mets-image
txyffkd7,Image,b24964888/FILE_0170_OBJECTS,mets-image
nncp5ndr,Work,1188555,sierra-system-number
yezwxuer,Image,b30323046/FILE_0200_OBJECTS,mets-image
yqf2z43f,Subject,dance criticism united states.,label-derived
y57sfmva,Image,b31492319/FILE_0246_OBJECTS,mets-image
czrhxnak,Work,1387517,sierra-system-number
vw9bm9rq,Image,b29325080/FILE_0014_OBJECTS,mets-image
p223r8hd,Image,b2114820x/FILE_0113_OBJECTS,mets-image
ju4hbvpp,Image,b2934959x/FILE_0054_OBJECTS,mets-image
yqr8skxf,Image,b32181553/FILE_1115_OBJECTS,mets-image
m3msuwh5,Image,b21985819/FILE_0474_OBJECTS,mets-image
cu9uc8ab,Image,b33005102/FILE_0175_OBJECTS,mets-image
waxd536c,Item,i1730264,sierra-system-number
ayfqqe6h,Image,b17221195/FILE_0093_OBJECTS,mets-image
mam3ub86,Image,b19788241/FILE_0024_OBJECTS,mets-image
r9g97ut9,Image,b32998806/FILE_0095_OBJECTS,mets-image
zafperqp,Image,b28105862/FILE_0035_OBJECTS,mets-image
xdtk5zzt,Image,b21154284/FILE_0514_OBJECTS,mets-image
gs4bh6jb,Image,b22365552/FILE_0021_OBJECTS,mets-image
p7e7zjfq,Image,b21307957/FILE_0103_OBJECTS,mets-image
rppa4mp3,Image,b33014693/FILE_0165_OBJECTS,mets-image
x3v5ru6k,Image,b24947702/FILE_0078_OBJECTS,mets-image
k2umj72z,Image,b28096538/FILE_0140_OBJECTS,mets-image
padjd2mf,Image,b30608715/FILE_0074_OBJECTS,mets-image
mmcgupkq,Image,b18272071/FILE_0247_OBJECTS,mets-image
g6syqvtb,Image,b29993544/FILE_0064_OBJECTS,mets-image
jcgwuwkm,Image,b31355183/FILE_0289_OBJECTS,mets-image
ar7zjgj3,Work,2ee47e44-79cb-46d9-a723-d864e93a7171,calm-record-id
vvjzr59a,Work,b12880735,sierra-system-number
wtsu4xdz,Image,b28861875/FILE_0117_OBJECTS,mets-image
r32mtbwj,Image,b20411583/FILE_0561_OBJECTS,mets-image
ruefxubq,Work,c064614d-0603-4e5d-9147-5dc617c4ac98,calm-record-id
e9f42f6n,Image,b33288690/FILE_0130_OBJECTS,mets-image
hgtmb2ae,Image,b29317691/FILE_0146_OBJECTS,mets-image
agewe6hu,Image,b28841864/FILE_0019_OBJECTS,mets-image
exca2vs8,Image,b21303009/FILE_0724_OBJECTS,mets-image
zpffubcq,Image,b21722110/FILE_0329_OBJECTS,mets-image
zpsf69zm,Image,b31360865/FILE_0019_OBJECTS,mets-image
p6445pze,Image,b21965304/FILE_0665_OBJECTS,mets-image
fbmv9gaf,Image,b21907717/FILE_0489_OBJECTS,mets-image
b6t9akzv,Image,b31649336/FILE_0005_OBJECTS,mets-image
ps8ffpwm,Item,i18512781,sierra-system-number
z8bz2tw8,Image,b24749114/FILE_0224_OBJECTS,mets-image
hrf756fj,Image,b28651522/FILE_0147_OBJECTS,mets-image
fr74j3jj,Image,b21156608/FILE_0068_OBJECTS,mets-image
zg3ddufp,Image,b22039892/FILE_0037_OBJECTS,mets-image
v3s9bz5r,Work,7169cac7-cf8d-4689-8a49-ceb43d6bb610,calm-record-id
s7r9s773,Item,i14638022,sierra-system-number
usdzpb4q,Image,b2120374x/FILE_0083_OBJECTS,mets-image
yx6ed3fr,Image,b22037470/FILE_0464_OBJECTS,mets-image
bc6c9szk,Work,2067107,sierra-system-number
n3f69w3t,Image,b30528872/FILE_0458_OBJECTS,mets-image
wjmebnsn,Image,b30413151/FILE_0435_OBJECTS,mets-image
tp5ahkkm,Image,b29298258/FILE_0544_OBJECTS,mets-image
jy62fwvq,Image,b3054144x/FILE_0432_OBJECTS,mets-image
gthkv3yj,Image,b23983632/FILE_0623_OBJECTS,mets-image
m7ax3h4b,Image,b30506268/FILE_0145_OBJECTS,mets-image
twsptrcj,Image,b24857348/FILE_0309_OBJECTS,mets-image
kuttcnue,Image,b21902227/FILE_0190_OBJECTS,mets-image
y8fks7q7,Image,b21211693/FILE_0076_OBJECTS,mets-image
sjjh3k25,Image,b30532474/FILE_0012_OBJECTS,mets-image
eucdk43d,Image,b2120732x/FILE_0047_OBJECTS,mets-image
cck8htp7,Image,b2934220x/FILE_0189_OBJECTS,mets-image
deqqm9wb,Image,b1822846x/FILE_0008_OBJECTS,mets-image
s53kagdh,Image,b2193552x/FILE_0094_OBJECTS,mets-image
ufbxfz8q,Image,b30874002/FILE_0022_OBJECTS,mets-image
angvmcdt,Image,b28070513/FILE_0109_OBJECTS,mets-image
pyfa3u2t,Image,b29298714/FILE_0078_OBJECTS,mets-image
drytumpy,Image,b30292360/FILE_0090_OBJECTS,mets-image
n57jxjbf,Image,b2490689x/FILE_0005_OBJECTS,mets-image
crc4zpn4,Image,b21039975/FILE_0214_OBJECTS,mets-image
uwknv4z8,Image,b20235379/FILE_0275_OBJECTS,mets-image
kkpkt982,Work,1662885,sierra-system-number
e2yspmpd,Image,b3299574x/FILE_0014_OBJECTS,mets-image
rmt8remb,Work,b2628434,sierra-system-number
brbrmvyr,Image,b2982090x/FILE_0174_OBJECTS,mets-image
ey4ybgra,Item,1311047,sierra-system-number
x2frkzsh,Image,b10917172/FILE_0324_OBJECTS,mets-image
zdjx25sf,Image,b29799685/FILE_0023_OBJECTS,mets-image
eqwu7aqm,Image,b31346868/FILE_0086_OBJECTS,mets-image
f2cgq5sm,Image,b3024965x/FILE_0056_OBJECTS,mets-image
j3ts4k52,Image,b32183318/FILE_0005_OBJECTS,mets-image
bb6t4tdu,Concept,sutherland,label-derived
rtd6xhkx,Image,b18186476/FILE_0002_OBJECTS,mets-image
dcvcrcmn,Image,b24875284/FILE_0490_OBJECTS,mets-image
mbr9y3m8,Image,b31354348/FILE_0152_OBJECTS,mets-image
xrrd2q7z,Image,b33011412/FILE_0418_OBJECTS,mets-image
g73fpw5u,Image,b20400007/FILE_0083_OBJECTS,mets-image
zwpfeh3c,Work,b15849351,sierra-system-number
m3xwc2vz,Image,b18743699/FILE_0041_OBJECTS,mets-image
s32f6be2,Image,b18028998/FILE_0119_OBJECTS,mets-image
ru7z5mwp,Image,b21204305/FILE_0410_OBJECTS,mets-image
vpbeauyw,Work,b2795886,sierra-system-number
vzyznd6t,Image,b33284295/FILE_0165_OBJECTS,mets-image
cerj7x9n,Image,b21014899/FILE_0070_OBJECTS,mets-image
ru4zs7m2,Item,i12882902,sierra-system-number
er6az8tt,Image,b21306953/FILE_0141_OBJECTS,mets-image
xqw2tdx3,Image,b23982068/FILE_0006_OBJECTS,mets-image
xvduuknx,Image,b28406606/FILE_0388_OBJECTS,mets-image
kx5yr2uv,Image,b21224882/FILE_0037_OBJECTS,mets-image
rnhtr5h2,Work,2401483,sierra-system-number
qgakh6b4,Work,b1900346,sierra-system-number
dedu34vu,Concept,D011188,medical-subject-headings
tvtmwvp5,Image,b28073824/FILE_0102_OBJECTS,mets-image
fx3jgcbr,Item,i12818203,sierra-system-number
jvq68hxt,Image,b28048611/FILE_0062_OBJECTS,mets-image
e6rhbdpn,Image,b28935743/FILE_0045_OBJECTS,mets-image
hg3fbfn5,Image,b29931836/FILE_0144_OBJECTS,mets-image
zpdq6v8k,Image,b22329651/FILE_0089_OBJECTS,mets-image
h5g5kmzu,Image,b24906098/FILE_0146_OBJECTS,mets-image
vncaj6f7,Image,b21021119/FILE_0024_OBJECTS,mets-image
mqjbfhuv,Image,b21935658/FILE_0231_OBJECTS,mets-image
vs4pkufz,Image,b33093349/FILE_0230_OBJECTS,mets-image
tq5t92jz,Image,b11522458/FILE_0491_OBJECTS,mets-image
bn5sreyc,Image,b19272704/FILE_0003_OBJECTS,mets-image
awzq2fqh,Image,b31489370/FILE_0066_OBJECTS,mets-image
xe9kungw,Image,b29310234/FILE_0174_OBJECTS,mets-image
vsdc8c83,Work,2452866,sierra-system-number
srugve2d,Image,b21028771/FILE_0028_OBJECTS,mets-image
g3f4zpta,Image,b1459819x/FILE_0017_OBJECTS,mets-image
jmsvbtev,Image,b21079109/FILE_0364_OBJECTS,mets-image
v3fgwtnf,Work,b1822049,sierra-system-number
z9j8s9qw,Image,b29821599/FILE_0051_OBJECTS,mets-image
a9kk5zen,Image,b21472750/FILE_0054_OBJECTS,mets-image
sh5u3ckp,Image,b30117896/FILE_0113_OBJECTS,mets-image
vch8qtzm,Image,b28109946/FILE_0012_OBJECTS,mets-image
rw7rt7ny,Image,b30302870/FILE_0023_OBJECTS,mets-image
uhrjgjzk,Image,b21136312/FILE_0122_OBJECTS,mets-image
b7hq88tq,Image,b28520415/FILE_0009_OBJECTS,mets-image
z6f765pq,Image,b28774620/FILE_0573_OBJECTS,mets-image
p7855b2u,Image,b30258601/FILE_0209_OBJECTS,mets-image
b5y3akdn,Image,b30551262/FILE_0590_OBJECTS,mets-image
zv266evy,Item,1332369,sierra-system-number
bkstv465,Image,b28086673/FILE_0086_OBJECTS,mets-image
pu8qbk44,Image,b29271198/FILE_0008_OBJECTS,mets-image
wztsuyp6,Work,b20198103,mets
zgs2xm4x,Work,b11606770,sierra-system-number
b4k7aznx,Subject,n85802759,lc-names
qf6fr24g,Image,b24878613/FILE_0482_OBJECTS,mets-image
rmt2k5g3,Image,b21779272/FILE_0272_OBJECTS,mets-image
s67rvuvr,Image,b21468734/FILE_0112_OBJECTS,mets-image
hvnj43jg,Work,b24251707,sierra-system-number
bqjxjgh9,Image,b18724930/FILE_0048_OBJECTS,mets-image
v2xdgeyq,Image,b2932497x/FILE_0128_OBJECTS,mets-image
wqaqa4cw,Image,b19137904/FILE_0124_OBJECTS,mets-image
c7ck5sej,Image,b29904717/FILE_0060_OBJECTS,mets-image
khpa73e7,Image,b21500356/FILE_0012_OBJECTS,mets-image
y9zh2bbm,Image,b24925755/FILE_0291_OBJECTS,mets-image
akkweps9,Image,b21636485/FILE_0012_OBJECTS,mets-image
h2nks3qm,Work,2072359,sierra-system-number
thm7wueq,Work,1155299,sierra-system-number
exnmcz6x,Image,b29118268/FILE_0017_OBJECTS,mets-image
efzgg696,Image,b3185025x/FILE_0053_OBJECTS,mets-image
xjfegvzd,Image,b21690662/FILE_0382_OBJECTS,mets-image
ehm336yt,Item,i1856091x,sierra-system-number
mvruz5j4,Image,b31665640/FILE_0144_OBJECTS,mets-image
ehkttbb3,Item,V0038575,miro-image-number
tekzpp6v,Image,b12179656/FILE_0305_OBJECTS,mets-image
ca3ragf3,Image,b21149367/FILE_0953_OBJECTS,mets-image
z5sryyvu,Image,b30455224/FILE_0230_OBJECTS,mets-image
z8v6vudj,Image,b21174660/FILE_0264_OBJECTS,mets-image
gyvun36f,Image,b32832254/FILE_0164_OBJECTS,mets-image
zjaf6bau,Item,i16137991,sierra-system-number
asx8kvjz,Image,b28146530/FILE_0176_OBJECTS,mets-image
v5hx8vc9,Image,b21216885/FILE_0085_OBJECTS,mets-image
t5qehkvj,Image,b2201018x/FILE_0301_OBJECTS,mets-image
ydbzyxhe,Work,b1866238,sierra-system-number
mnf723cg,Image,b29329383/FILE_0106_OBJECTS,mets-image
pv53gks7,Image,b22356848/FILE_0056_OBJECTS,mets-image
ntv4q7b7,Image,b21067223/FILE_0568_OBJECTS,mets-image
enqbsmuf,Image,b18592387/FILE_0032_OBJECTS,mets-image
y76bspq9,Image,b2493561x/FILE_0053_OBJECTS,mets-image
guwhcrb6,Work,b1754304,sierra-system-number
rbmja6ux,Work,2548176,sierra-system-number
smgdhc7g,Image,b24884522/FILE_0185_OBJECTS,mets-image
s6d686py,Image,b22025455/FILE_0252_OBJECTS,mets-image
frxc6beq,Image,b21055105/FILE_0727_OBJECTS,mets-image
mp4286v3,Image,b30418100/FILE_0002_OBJECTS,mets-image
z5ddfepa,Work,b1943117x,sierra-system-number
nd55bj7e,Item,i1389593x,sierra-system-number
aj33rxh7,Work,2113856,sierra-system-number
sf83nzby,Image,b18247398/FILE_0018_OBJECTS,mets-image
j3m4wsek,Subject,sh2009124306,lc-subjects
q3abtjze,Image,b3001024x/FILE_0098_OBJECTS,mets-image
dhvgthmw,Image,b2136123x/FILE_0064_OBJECTS,mets-image
vhqxy7s6,Image,b21078798/FILE_0201_OBJECTS,mets-image
ar6xf8pw,Work,b14518429,sierra-system-number
ptr8rmtr,Image,b21915799/FILE_0109_OBJECTS,mets-image
j7sfaxwp,Image,b33492062/FILE_0376_OBJECTS,mets-image
zbajatha,Work,SAFPA/B/B4/30A/37/291,calm-ref-no
hqkpynpe,Image,b21529838/FILE_0636_OBJECTS,mets-image
p594cwqj,Image,b21916032/FILE_0370_OBJECTS,mets-image
uuvhszqz,Image,b28928891/FILE_0069_OBJECTS,mets-image
jmhvj9w9,Image,b28648997/FILE_0117_OBJECTS,mets-image
rvqdqnuk,Image,b21220256/FILE_0893_OBJECTS,mets-image
